"ID","CONSTELLATION_ID","CONSTELLATION_NAME","REGION_ID","REGION_NAME","SYSTEM_ID","SYSTEM_NAME"
"1877","20000204","Sela","10000016","Lonetrek","30001392","Amsen"
"1878","20000204","Sela","10000016","Lonetrek","30001393","Malkalen"
"1879","20000204","Sela","10000016","Lonetrek","30001394","Korama"
"1880","20000204","Sela","10000016","Lonetrek","30001395","Ylandoki"
"1881","20000204","Sela","10000016","Lonetrek","30001396","Aakari"
"1882","20000204","Sela","10000016","Lonetrek","30001397","Isseras"
"1883","20000205","Minnen","10000016","Lonetrek","30001398","Aunenen"
"1884","20000205","Minnen","10000016","Lonetrek","30001399","Elonaya"
"1885","20000205","Minnen","10000016","Lonetrek","30001400","Litiura"
"1886","20000205","Minnen","10000016","Lonetrek","30001401","Nonni"
"1887","20000205","Minnen","10000016","Lonetrek","30001402","Passari"
"1888","20000205","Minnen","10000016","Lonetrek","30001403","Piak"
"1889","20000206","Karnola","10000016","Lonetrek","30001404","Airkio"
"1890","20000206","Karnola","10000016","Lonetrek","30001405","Kakakela"
"1891","20000206","Karnola","10000016","Lonetrek","30001406","Kamokor"
"1892","20000206","Karnola","10000016","Lonetrek","30001407","Todaki"
"1893","20000206","Karnola","10000016","Lonetrek","30001408","Ruvas"
"1894","20000206","Karnola","10000016","Lonetrek","30001409","Umokka"
"1895","20000206","Karnola","10000016","Lonetrek","30011407","Akiainavas"
"1896","20000207","Kainokai","10000016","Lonetrek","30001410","Kirras"
"1897","20000207","Kainokai","10000016","Lonetrek","30001411","Autama"
"1898","20000207","Kainokai","10000016","Lonetrek","30001412","Tsukuras"
"1899","20000207","Kainokai","10000016","Lonetrek","30001413","Nani"
"1900","20000207","Kainokai","10000016","Lonetrek","30001414","Ajanen"
"1901","20000207","Kainokai","10000016","Lonetrek","30001415","Kuoka"
"1902","20000208","Pietanen","10000016","Lonetrek","30001416","Liukikka"
"1903","20000208","Pietanen","10000016","Lonetrek","30001417","Rauntaka"
"1904","20000208","Pietanen","10000016","Lonetrek","30001418","Aikantoh"
"1905","20000208","Pietanen","10000016","Lonetrek","30001419","Atai"
"1906","20000208","Pietanen","10000016","Lonetrek","30001420","Daras"
"1907","20000208","Pietanen","10000016","Lonetrek","30001421","Otalieto"
"1908","20000208","Pietanen","10000016","Lonetrek","30001422","Iitanmadan"
"1909","20000208","Pietanen","10000016","Lonetrek","30001423","Jotenen"
"1910","20000209","Asalola","10000016","Lonetrek","30001424","Haajinen"
"1911","20000209","Asalola","10000016","Lonetrek","30001425","Oipo"
"1912","20000209","Asalola","10000016","Lonetrek","30001426","Isinokka"
"1913","20000209","Asalola","10000016","Lonetrek","30001427","Yoma"
"1914","20000209","Asalola","10000016","Lonetrek","30001428","Ibura"
"1915","20000209","Asalola","10000016","Lonetrek","30001429","Torrinos"
"1916","20000210","Malariya","10000016","Lonetrek","30001430","Endatoh"
"1917","20000210","Malariya","10000016","Lonetrek","30001431","Aivoli"
"1918","20000210","Malariya","10000016","Lonetrek","30001432","Uesuro"
"1919","20000210","Malariya","10000016","Lonetrek","30001433","Oishami"
"1920","20000210","Malariya","10000016","Lonetrek","30001434","Elanoda"
"1921","20000210","Malariya","10000016","Lonetrek","30001435","Ohbochi"
"1922","20000210","Malariya","10000016","Lonetrek","30001436","Isie"
"1923","20000211","Umamon","10000016","Lonetrek","30001437","Tamo"
"1924","20000211","Umamon","10000016","Lonetrek","30001438","Nannaras"
"1925","20000211","Umamon","10000016","Lonetrek","30001439","Anin"
"1926","20000211","Umamon","10000016","Lonetrek","30001440","Karjataimon"
"1927","20000211","Umamon","10000016","Lonetrek","30001441","Tartoken"
"1928","20000211","Umamon","10000016","Lonetrek","30001442","Saranen"
"1929","20000212","Mito","10000016","Lonetrek","30001443","Vuorrassi"
"1930","20000212","Mito","10000016","Lonetrek","30001444","Oimmo"
"1931","20000212","Mito","10000016","Lonetrek","30001445","Nalvula"
"1932","20000212","Mito","10000016","Lonetrek","30001446","Otsasai"
"1933","20000212","Mito","10000016","Lonetrek","30001447","Taisy"
"1934","20000212","Mito","10000016","Lonetrek","30001448","Hakonen"
"1935","20000154","4R-HUN","10000013","Malpais","30001051","TD-4XL"
"1936","20000154","4R-HUN","10000013","Malpais","30001052","IBOX-2"
"1937","20000154","4R-HUN","10000013","Malpais","30001053","8AB-Q4"
"1938","20000154","4R-HUN","10000013","Malpais","30001054","VW-PXL"
"1939","20000154","4R-HUN","10000013","Malpais","30001055","JA-G0T"
"1940","20000154","4R-HUN","10000013","Malpais","30001056","IF-KD1"
"1941","20000155","XI0-X2","10000013","Malpais","30001057","7-YHRX"
"1942","20000155","XI0-X2","10000013","Malpais","30001058","Y6-9LF"
"1943","20000155","XI0-X2","10000013","Malpais","30001059","X-PQEX"
"1944","20000155","XI0-X2","10000013","Malpais","30001060","N-H95C"
"1945","20000155","XI0-X2","10000013","Malpais","30001061","NSI-MW"
"1946","20000155","XI0-X2","10000013","Malpais","30001062","N-YLOE"
"1947","20000156","1M4-FN","10000013","Malpais","30001063","NBO-O0"
"1948","20000156","1M4-FN","10000013","Malpais","30001064","F-TQWO"
"1949","20000156","1M4-FN","10000013","Malpais","30001065","0-TRV1"
"1950","20000156","1M4-FN","10000013","Malpais","30001066","13-49W"
"1951","20000156","1M4-FN","10000013","Malpais","30001067","6UT-1K"
"1952","20000156","1M4-FN","10000013","Malpais","30001068","O8W-5O"
"1953","20000157","UL8-RD","10000013","Malpais","30001069","LH-PLU"
"1954","20000157","UL8-RD","10000013","Malpais","30001070","AZA-QE"
"1955","20000157","UL8-RD","10000013","Malpais","30001071","8-2JZA"
"1956","20000157","UL8-RD","10000013","Malpais","30001072","ZT-L3S"
"1957","20000157","UL8-RD","10000013","Malpais","30001073","VVB-QH"
"1958","20000157","UL8-RD","10000013","Malpais","30001074","Z-DDVJ"
"1959","20000158","3TS-12","10000013","Malpais","30001075","7-2Z93"
"1960","20000158","3TS-12","10000013","Malpais","30001076","B-VFDD"
"1961","20000158","3TS-12","10000013","Malpais","30001077","A0M-R8"
"1962","20000158","3TS-12","10000013","Malpais","30001078","LY-WRW"
"1963","20000158","3TS-12","10000013","Malpais","30001079","9F-ERQ"
"1964","20000158","3TS-12","10000013","Malpais","30001080","QCGG-Q"
"1965","20000158","3TS-12","10000013","Malpais","30001081","1NZV-7"
"1966","20000158","3TS-12","10000013","Malpais","30001082","NIM-FY"
"1967","20000159","E6EO-H","10000013","Malpais","30001083","DAI-SH"
"1968","20000159","E6EO-H","10000013","Malpais","30001084","V3P-AZ"
"1969","20000159","E6EO-H","10000013","Malpais","30001085","C-KW6X"
"1970","20000159","E6EO-H","10000013","Malpais","30001086","X1W-AL"
"1971","20000159","E6EO-H","10000013","Malpais","30001087","F-WZYG"
"1972","20000159","E6EO-H","10000013","Malpais","30001088","S-R9J2"
"1973","20000159","E6EO-H","10000013","Malpais","30001089","XU-BF8"
"1974","20000159","E6EO-H","10000013","Malpais","30001090","RIU-GC"
"1975","20000160","PFL-QY","10000013","Malpais","30001091","Z0H2-4"
"1976","20000160","PFL-QY","10000013","Malpais","30001092","63-7Q6"
"1977","20000160","PFL-QY","10000013","Malpais","30001093","XCZ5-Y"
"1978","20000160","PFL-QY","10000013","Malpais","30001094","NRD-5Q"
"1979","20000160","PFL-QY","10000013","Malpais","30001095","W5-205"
"1980","20000160","PFL-QY","10000013","Malpais","30001096","T-4H0B"
"1981","20000161","7UNX-J","10000013","Malpais","30001097","Z-EKCY"
"1982","20000161","7UNX-J","10000013","Malpais","30001098","SH-YZY"
"1983","20000161","7UNX-J","10000013","Malpais","30001099","O7-RFZ"
"1984","20000161","7UNX-J","10000013","Malpais","30001100","CLW-SI"
"1985","20000161","7UNX-J","10000013","Malpais","30001101","5-A0PX"
"1986","20000161","7UNX-J","10000013","Malpais","30001102","R-RMDH"
"1987","20000162","D-YKXH","10000013","Malpais","30001103","2XI8-Y"
"1988","20000162","D-YKXH","10000013","Malpais","30001104","5B-YDD"
"1989","20000162","D-YKXH","10000013","Malpais","30001105","W-XY4J"
"1990","20000162","D-YKXH","10000013","Malpais","30001106","PWPY-4"
"1991","20000162","D-YKXH","10000013","Malpais","30001107","QZ1-OH"
"1992","20000162","D-YKXH","10000013","Malpais","30001108","Y-XZA7"
"1993","20000163","G-HISF","10000013","Malpais","30001109","1-EVAX"
"1994","20000163","G-HISF","10000013","Malpais","30001110","I8-AJY"
"1995","20000163","G-HISF","10000013","Malpais","30001111","6-WMKE"
"1996","20000163","G-HISF","10000013","Malpais","30001112","J-Z8C2"
"1997","20000163","G-HISF","10000013","Malpais","30001113","XTVZ-E"
"1998","20000163","G-HISF","10000013","Malpais","30001114","APES-G"
"1999","20000163","G-HISF","10000013","Malpais","30001115","B2J-5N"
"2000","20000163","G-HISF","10000013","Malpais","30001116","2Z-HPQ"
"2001","20000164","GDBW-2","10000013","Malpais","30001117","NBW-GD"
"2002","20000164","GDBW-2","10000013","Malpais","30001118","YM-SRU"
"2003","20000164","GDBW-2","10000013","Malpais","30001119","LO5-LN"
"2004","20000164","GDBW-2","10000013","Malpais","30001120","06-70G"
"2005","20000164","GDBW-2","10000013","Malpais","30001121","UYG-YX"
"2006","20000164","GDBW-2","10000013","Malpais","30001122","GL6S-2"
"2007","20000164","GDBW-2","10000013","Malpais","30001123","RUF3-O"
"2008","20000164","GDBW-2","10000013","Malpais","30001124","C-NMG9"
"2009","20000164","GDBW-2","10000013","Malpais","30001125","P3X-TN"
"2010","20000165","WS5L-X","10000013","Malpais","30001126","N6NK-J"
"2011","20000165","WS5L-X","10000013","Malpais","30001127","TP-APY"
"2012","20000165","WS5L-X","10000013","Malpais","30001128","9NI-FW"
"2013","20000165","WS5L-X","10000013","Malpais","30001129","H-EBQG"
"2014","20000165","WS5L-X","10000013","Malpais","30001130","DOA-YU"
"2015","20000165","WS5L-X","10000013","Malpais","30001131","ZOPZ-6"
"2016","20000166","MW49-U","10000013","Malpais","30001132","863P-X"
"2017","20000166","MW49-U","10000013","Malpais","30001133","ZO-YJZ"
"2018","20000166","MW49-U","10000013","Malpais","30001134","6A-FUY"
"2019","20000166","MW49-U","10000013","Malpais","30001135","HG-YEQ"
"2020","20000166","MW49-U","10000013","Malpais","30001136","2FL-5W"
"2021","20000166","MW49-U","10000013","Malpais","30001137","QSCO-D"
"2022","20000166","MW49-U","10000013","Malpais","30001138","RXTY-4"
"2023","20000166","MW49-U","10000013","Malpais","30001139","RSE-PT"
"2024","20000167","PX0-P4","10000013","Malpais","30001140","WVJU-4"
"2025","20000167","PX0-P4","10000013","Malpais","30001141","7T-0QS"
"2026","20000167","PX0-P4","10000013","Malpais","30001142","RWML-A"
"2027","20000167","PX0-P4","10000013","Malpais","30001143","V-JCJS"
"2028","20000167","PX0-P4","10000013","Malpais","30001144","8C-VE3"
"2029","20000167","PX0-P4","10000013","Malpais","30001145","S5W-1Z"
"2030","20000167","PX0-P4","10000013","Malpais","30001146","IL-OL1"
"2031","20000168","2747-4","10000013","Malpais","30001147","POQP-K"
"2032","20000168","2747-4","10000013","Malpais","30001148","FO9-FZ"
"2033","20000168","2747-4","10000013","Malpais","30001149","4QY-NT"
"2034","20000168","2747-4","10000013","Malpais","30001150","0-N1BJ"
"2035","20000168","2747-4","10000013","Malpais","30001151","T-8GWA"
"2036","20000168","2747-4","10000013","Malpais","30001152","UW-6MW"
"2037","20000302","Barvigrard","10000042","Metropolis","30002048","Bei"
"2038","20000302","Barvigrard","10000042","Metropolis","30002049","Uttindar"
"2039","20000302","Barvigrard","10000042","Metropolis","30002050","Hagilur"
"2040","20000302","Barvigrard","10000042","Metropolis","30002051","Anher"
"2041","20000302","Barvigrard","10000042","Metropolis","30002052","Ragnarg"
"2042","20000302","Barvigrard","10000042","Metropolis","30002053","Hek"
"2043","20000303","Tiat","10000042","Metropolis","30002054","Hror"
"2044","20000303","Tiat","10000042","Metropolis","30002055","Amo"
"2045","20000303","Tiat","10000042","Metropolis","30002056","Resbroko"
"2046","20000303","Tiat","10000042","Metropolis","30002057","Hadozeko"
"2047","20000303","Tiat","10000042","Metropolis","30002058","Ardar"
"2048","20000303","Tiat","10000042","Metropolis","30002059","Auner"
"2049","20000304","Aldodan","10000042","Metropolis","30002060","Evati"
"2050","20000304","Aldodan","10000042","Metropolis","30002061","Ofstold"
"2051","20000304","Aldodan","10000042","Metropolis","30002062","Todifrauan"
"2052","20000304","Aldodan","10000042","Metropolis","30002063","Helgatild"
"2053","20000304","Aldodan","10000042","Metropolis","30002064","Arnstur"
"2054","20000304","Aldodan","10000042","Metropolis","30002065","Lasleinur"
"2055","20000304","Aldodan","10000042","Metropolis","30002066","Arnher"
"2056","20000304","Aldodan","10000042","Metropolis","30002067","Brin"
"2057","20000305","Ani","10000042","Metropolis","30002068","Nakugard"
"2058","20000305","Ani","10000042","Metropolis","30002069","Traun"
"2059","20000305","Ani","10000042","Metropolis","30002070","Uriok"
"2060","20000305","Ani","10000042","Metropolis","30002071","Barkrik"
"2061","20000305","Ani","10000042","Metropolis","30002072","Inder"
"2062","20000305","Ani","10000042","Metropolis","30002073","Tvink"
"2063","20000305","Ani","10000042","Metropolis","30002074","Lanngisi"
"2064","20000305","Ani","10000042","Metropolis","30002075","Hjoramold"
"2065","20000306","Fribrodi","10000042","Metropolis","30002076","Dudreda"
"2066","20000306","Fribrodi","10000042","Metropolis","30002077","Hakisalki"
"2067","20000306","Fribrodi","10000042","Metropolis","30002078","Arwa"
"2068","20000306","Fribrodi","10000042","Metropolis","30002079","Krirald"
"2069","20000306","Fribrodi","10000042","Metropolis","30002080","Arifsdald"
"2070","20000306","Fribrodi","10000042","Metropolis","30002081","Ansen"
"2071","20000307","Eugidi","10000042","Metropolis","30002082","Floseswin"
"2072","20000307","Eugidi","10000042","Metropolis","30002083","Uisper"
"2073","20000307","Eugidi","10000042","Metropolis","30002084","Aset"
"2074","20000307","Eugidi","10000042","Metropolis","30002085","Eytjangard"
"2075","20000307","Eugidi","10000042","Metropolis","30002086","Turnur"
"2076","20000307","Eugidi","10000042","Metropolis","30002087","Isbrabata"
"2077","20000307","Eugidi","10000042","Metropolis","30002088","Vimeini"
"2078","20000307","Eugidi","10000042","Metropolis","30002089","Avenod"
"2079","20000308","Essin","10000042","Metropolis","30002090","Frerstorn"
"2080","20000308","Essin","10000042","Metropolis","30002091","Ontorn"
"2081","20000308","Essin","10000042","Metropolis","30002092","Sirekur"
"2082","20000308","Essin","10000042","Metropolis","30002093","Gebuladi"
"2083","20000308","Essin","10000042","Metropolis","30002094","Ebolfer"
"2084","20000308","Essin","10000042","Metropolis","30002095","Eszur"
"2085","20000308","Essin","10000042","Metropolis","30002096","Hofjaldgund"
"2086","20000309","Angils","10000042","Metropolis","30002097","Klogori"
"2087","20000309","Angils","10000042","Metropolis","30002098","Orfrold"
"2088","20000309","Angils","10000042","Metropolis","30002099","Egmar"
"2089","20000309","Angils","10000042","Metropolis","30002100","Taff"
"2090","20000309","Angils","10000042","Metropolis","30002101","Ualkin"
"2091","20000309","Angils","10000042","Metropolis","30002102","Gukarla"
"2092","20000492","Gedur","10000042","Metropolis","30003374","Arlulf"
"2093","20000492","Gedur","10000042","Metropolis","30003375","Brundakur"
"2094","20000492","Gedur","10000042","Metropolis","30003376","Stirht"
"2095","20000492","Gedur","10000042","Metropolis","30003377","Illuin"
"2096","20000492","Gedur","10000042","Metropolis","30003378","Nedegulf"
"2097","20000492","Gedur","10000042","Metropolis","30003379","Aldilur"
"2098","20000492","Gedur","10000042","Metropolis","30003380","Alf"
"2099","20000492","Gedur","10000042","Metropolis","30013410","Abrat"
"2100","20000492","Gedur","10000042","Metropolis","30022505","Orgron"
"2101","20000493","Lorundio","10000042","Metropolis","30003381","Eust"
"2102","20000493","Lorundio","10000042","Metropolis","30003382","Flost"
"2103","20000493","Lorundio","10000042","Metropolis","30003383","Todrir"
"2104","20000493","Lorundio","10000042","Metropolis","30003384","Asgeir"
"2105","20000493","Lorundio","10000042","Metropolis","30003385","Evuldgenzo"
"2106","20000493","Lorundio","10000042","Metropolis","30003386","Ongund"
"2107","20000494","Ankard","10000042","Metropolis","30003387","Jondik"
"2108","20000494","Ankard","10000042","Metropolis","30003388","Olbra"
"2109","20000494","Ankard","10000042","Metropolis","30003389","Altrinur"
"2110","20000494","Ankard","10000042","Metropolis","30003390","Vilur"
"2111","20000494","Ankard","10000042","Metropolis","30003391","Reset"
"2112","20000494","Ankard","10000042","Metropolis","30003392","Eygfe"
"2113","20000494","Ankard","10000042","Metropolis","30043410","Fildar"
"2114","20000495","Jonar","10000042","Metropolis","30003393","Eiluvodi"
"2115","20000495","Jonar","10000042","Metropolis","30003394","Freatlidur"
"2116","20000495","Jonar","10000042","Metropolis","30003395","Roleinn"
"2117","20000495","Jonar","10000042","Metropolis","30003396","Maturat"
"2118","20000495","Jonar","10000042","Metropolis","30003397","Bongveber"
"2119","20000495","Jonar","10000042","Metropolis","30003398","Anbald"
"2120","20000495","Jonar","10000042","Metropolis","30003399","Vorsk"
"2121","20000496","Stadakorn","10000042","Metropolis","30003400","Hjortur"
"2122","20000496","Stadakorn","10000042","Metropolis","30003401","Egbonbet"
"2123","20000496","Stadakorn","10000042","Metropolis","30003402","Totkubad"
"2124","20000496","Stadakorn","10000042","Metropolis","30003403","Meimungen"
"2125","20000496","Stadakorn","10000042","Metropolis","30003404","Agtver"
"2126","20000496","Stadakorn","10000042","Metropolis","30003405","Datulen"
"2127","20000496","Stadakorn","10000042","Metropolis","30003406","Situner"
"2128","20000496","Stadakorn","10000042","Metropolis","30003407","Tamekamur"
"2129","20000496","Stadakorn","10000042","Metropolis","30003408","Evettullur"
"2130","20000496","Stadakorn","10000042","Metropolis","30033410","Erego"
"2131","20000497","Meinigefur","10000042","Metropolis","30003409","Leurtmar"
"2132","20000497","Meinigefur","10000042","Metropolis","30003410","Ryddinjorn"
"2133","20000497","Meinigefur","10000042","Metropolis","30003411","Arlek"
"2134","20000497","Meinigefur","10000042","Metropolis","30003412","Elgoi"
"2135","20000497","Meinigefur","10000042","Metropolis","30003413","Eram"
"2136","20000497","Meinigefur","10000042","Metropolis","30003414","Yrmori"
"2137","20000497","Meinigefur","10000042","Metropolis","30003415","Aldagolf"
"2138","20000497","Meinigefur","10000042","Metropolis","30023410","Embod"
"2139","20000498","Aptetter","10000042","Metropolis","30003416","Aldrat"
"2140","20000498","Aptetter","10000042","Metropolis","30003417","Urnhard"
"2141","20000498","Aptetter","10000042","Metropolis","30003418","Hardbako"
"2142","20000498","Aptetter","10000042","Metropolis","30003419","Erstur"
"2143","20000498","Aptetter","10000042","Metropolis","30003420","Fredagod"
"2144","20000498","Aptetter","10000042","Metropolis","30003421","Libold"
"2145","20000499","Ergruk","10000042","Metropolis","30003422","Wirdalen"
"2146","20000499","Ergruk","10000042","Metropolis","30003423","Nein"
"2147","20000499","Ergruk","10000042","Metropolis","30003424","Enden"
"2148","20000499","Ergruk","10000042","Metropolis","30003425","Erstet"
"2149","20000499","Ergruk","10000042","Metropolis","30003426","Anstard"
"2150","20000499","Ergruk","10000042","Metropolis","30003427","Osvestmunnur"
"2151","20000500","Brazinget","10000042","Metropolis","30003428","Hilfhurmur"
"2152","20000500","Brazinget","10000042","Metropolis","30003429","Geffur"
"2153","20000500","Brazinget","10000042","Metropolis","30003430","Oppold"
"2154","20000500","Brazinget","10000042","Metropolis","30003431","Tratokard"
"2155","20000500","Brazinget","10000042","Metropolis","30003432","Lumegen"
"2156","20000500","Brazinget","10000042","Metropolis","30003433","Gedugaud"
"2157","20000501","Frar","10000042","Metropolis","30003434","Polstodur"
"2158","20000501","Frar","10000042","Metropolis","30003435","Hebisa"
"2159","20000501","Frar","10000042","Metropolis","30003436","Tollus"
"2160","20000501","Frar","10000042","Metropolis","30003437","Ogoten"
"2161","20000501","Frar","10000042","Metropolis","30003438","Earled"
"2162","20000501","Frar","10000042","Metropolis","30003439","Aderkan"
"2163","20000501","Frar","10000042","Metropolis","30003440","Ansher"
"2164","20000502","Inkelm","10000042","Metropolis","30003441","Earwik"
"2165","20000502","Inkelm","10000042","Metropolis","30003442","Finanar"
"2166","20000502","Inkelm","10000042","Metropolis","30003443","Moselgi"
"2167","20000502","Inkelm","10000042","Metropolis","30003444","Mateber"
"2168","20000502","Inkelm","10000042","Metropolis","30003445","Iluin"
"2169","20000502","Inkelm","10000042","Metropolis","30003446","Ofage"
"2170","20000503","Panorad","10000042","Metropolis","30003447","Josekorn"
"2171","20000503","Panorad","10000042","Metropolis","30003448","Nifflung"
"2172","20000503","Panorad","10000042","Metropolis","30003449","Hakeri"
"2173","20000503","Panorad","10000042","Metropolis","30003450","Oraekja"
"2174","20000503","Panorad","10000042","Metropolis","30003451","Dantbeinn"
"2175","20000503","Panorad","10000042","Metropolis","30003452","Irgrus"
"2176","20000504","Argeir","10000042","Metropolis","30003453","Orduin"
"2177","20000504","Argeir","10000042","Metropolis","30003454","Engosi"
"2178","20000504","Argeir","10000042","Metropolis","30003455","Atonder"
"2179","20000504","Argeir","10000042","Metropolis","30003456","Hotrardik"
"2180","20000504","Argeir","10000042","Metropolis","30003457","Ridoner"
"2181","20000504","Argeir","10000042","Metropolis","30003458","Klaevik"
"2182","20000505","Rollera","10000042","Metropolis","30003459","Lirerim"
"2183","20000505","Rollera","10000042","Metropolis","30003460","Offikatlin"
"2184","20000505","Rollera","10000042","Metropolis","30003461","Diromitur"
"2185","20000505","Rollera","10000042","Metropolis","30003462","Eldjaerin"
"2186","20000505","Rollera","10000042","Metropolis","30003463","Erlendur"
"2187","20000505","Rollera","10000042","Metropolis","30003464","Aldik"
"2188","20000505","Rollera","10000042","Metropolis","30003465","Tabbetzur"
"2189","20000505","Rollera","10000042","Metropolis","30003466","Eurgrana"
"2190","20000506","Hulf","10000042","Metropolis","30003467","Frulegur"
"2191","20000506","Hulf","10000042","Metropolis","30003468","Hroduko"
"2192","20000506","Hulf","10000042","Metropolis","30003469","Hodrold"
"2193","20000506","Hulf","10000042","Metropolis","30003470","Odebeinn"
"2194","20000506","Hulf","10000042","Metropolis","30003471","Konora"
"2195","20000506","Hulf","10000042","Metropolis","30003472","Erindur"
"2196","20000350","Fittakan","10000028","Molden Heath","30002383","Aeddin"
"2197","20000350","Fittakan","10000028","Molden Heath","30002384","Gulfonodi"
"2198","20000350","Fittakan","10000028","Molden Heath","30002385","Teonusude"
"2199","20000350","Fittakan","10000028","Molden Heath","30002386","Gelfiven"
"2200","20000350","Fittakan","10000028","Molden Heath","30002387","Bosena"
"2201","20000350","Fittakan","10000028","Molden Heath","30002388","Oddelulf"
"2202","20000350","Fittakan","10000028","Molden Heath","30002389","Atlar"
"2203","20000351","Tartatven","10000028","Molden Heath","30002390","Heild"
"2204","20000351","Tartatven","10000028","Molden Heath","30002391","Hrokkur"
"2205","20000351","Tartatven","10000028","Molden Heath","30002392","Hrober"
"2206","20000351","Tartatven","10000028","Molden Heath","30002393","Aedald"
"2207","20000351","Tartatven","10000028","Molden Heath","30002394","Muttokon"
"2208","20000351","Tartatven","10000028","Molden Heath","30002395","Audesder"
"2209","20000352","Besateoden","10000028","Molden Heath","30002396","Illamur"
"2210","20000352","Besateoden","10000028","Molden Heath","30002397","Horaka"
"2211","20000352","Besateoden","10000028","Molden Heath","30002398","Eldulf"
"2212","20000352","Besateoden","10000028","Molden Heath","30002399","Orien"
"2213","20000352","Besateoden","10000028","Molden Heath","30002400","Varigne"
"2214","20000352","Besateoden","10000028","Molden Heath","30002401","Meildolf"
"2215","20000353","Almur","10000028","Molden Heath","30002402","Istodard"
"2216","20000353","Almur","10000028","Molden Heath","30002403","Gonheim"
"2217","20000353","Almur","10000028","Molden Heath","30002404","Half"
"2218","20000353","Almur","10000028","Molden Heath","30002405","Sakulda"
"2219","20000353","Almur","10000028","Molden Heath","30002406","Hedaleolfarber"
"2220","20000353","Almur","10000028","Molden Heath","30002407","Altbrard"
"2221","20000354","Eoldulf","10000028","Molden Heath","30002408","Fegomenko"
"2222","20000354","Eoldulf","10000028","Molden Heath","30002409","Osvetur"
"2223","20000354","Eoldulf","10000028","Molden Heath","30002410","Mimiror"
"2224","20000354","Eoldulf","10000028","Molden Heath","30002411","Skarkon"
"2225","20000354","Eoldulf","10000028","Molden Heath","30002412","Ennur"
"2226","20000354","Eoldulf","10000028","Molden Heath","30002413","Unertek"
"2227","20000355","Elfrard","10000028","Molden Heath","30002414","Klingt"
"2228","20000355","Elfrard","10000028","Molden Heath","30002415","Weld"
"2229","20000355","Elfrard","10000028","Molden Heath","30002416","Kattegaud"
"2230","20000355","Elfrard","10000028","Molden Heath","30002417","Kadlina"
"2231","20000355","Elfrard","10000028","Molden Heath","30002418","Hegfunden"
"2232","20000355","Elfrard","10000028","Molden Heath","30002419","Aeditide"
"2233","20000355","Elfrard","10000028","Molden Heath","30002420","Egbinger"
"2234","20000465","WE-WLQ","10000040","Oasa","30003183","QB-AE6"
"2235","20000465","WE-WLQ","10000040","Oasa","30003184","G-W1ND"
"2236","20000465","WE-WLQ","10000040","Oasa","30003185","MZLW-9"
"2237","20000465","WE-WLQ","10000040","Oasa","30003186","ND-X7X"
"2238","20000465","WE-WLQ","10000040","Oasa","30003187","DGDT-3"
"2239","20000465","WE-WLQ","10000040","Oasa","30003188","2-WNTD"
"2240","20000465","WE-WLQ","10000040","Oasa","30003189","83-YGI"
"2241","20000465","WE-WLQ","10000040","Oasa","30003190","KH-EWC"
"2242","20000466","T-4ACL","10000040","Oasa","30003191","3VL6-I"
"2243","20000466","T-4ACL","10000040","Oasa","30003192","F-816R"
"2244","20000466","T-4ACL","10000040","Oasa","30003193","DS3-6A"
"2245","20000466","T-4ACL","10000040","Oasa","30003194","V0-H4L"
"2246","20000466","T-4ACL","10000040","Oasa","30003195","T-HMWP"
"2247","20000466","T-4ACL","10000040","Oasa","30003196","DYS-CG"
"2248","20000467","0PS-L5","10000040","Oasa","30003197","MTGF-2"
"2249","20000467","0PS-L5","10000040","Oasa","30003198","0-QP56"
"2250","20000467","0PS-L5","10000040","Oasa","30003199","GTQ-C9"
"2251","20000467","0PS-L5","10000040","Oasa","30003200","M-NWLB"
"2252","20000467","0PS-L5","10000040","Oasa","30003201","ORB4-J"
"2253","20000467","0PS-L5","10000040","Oasa","30003202","GGMF-J"
"2254","20000467","0PS-L5","10000040","Oasa","30003203","IG-4OF"
"2255","20000468","CZ-06R","10000040","Oasa","30003204","LQQH-J"
"2256","20000468","CZ-06R","10000040","Oasa","30003205","W5-VBR"
"2257","20000468","CZ-06R","10000040","Oasa","30003206","J-D5U7"
"2258","20000468","CZ-06R","10000040","Oasa","30003207","Y-770C"
"2259","20000468","CZ-06R","10000040","Oasa","30003208","X-Z4JW"
"2260","20000468","CZ-06R","10000040","Oasa","30003209","R8WV-7"
"2261","20000469","F-W6B4","10000040","Oasa","30003210","6U-MFQ"
"2262","20000469","F-W6B4","10000040","Oasa","30003211","1EO-OE"
"2263","20000469","F-W6B4","10000040","Oasa","30003212","YQTK-R"
"2264","20000469","F-W6B4","10000040","Oasa","30003213","FZCR-3"
"2265","20000469","F-W6B4","10000040","Oasa","30003214","5-9L3H"
"2266","20000469","F-W6B4","10000040","Oasa","30003215","1-HDQ4"
"2267","20000470","3RU-10","10000040","Oasa","30003216","WVMS-X"
"2268","20000470","3RU-10","10000040","Oasa","30003217","7-UVMT"
"2269","20000470","3RU-10","10000040","Oasa","30003218","R-ZESX"
"2270","20000470","3RU-10","10000040","Oasa","30003219","IO-R2S"
"2271","20000470","3RU-10","10000040","Oasa","30003220","HF-K3O"
"2272","20000470","3RU-10","10000040","Oasa","30003221","QE2-FS"
"2273","20000470","3RU-10","10000040","Oasa","30003222","Q-ITV5"
"2274","20000471","DOCS-O","10000040","Oasa","30003223","5JEZ-I"
